year,course_code,name,teacher,faculty,term,schedule,classroom,summary_excerpt,p_key
2026,LANS101F,スペイン語・会話,ゴンサレス　ロンゴリア　シルビア　リディア,社学,秋学期,金２時限,教室未定,Este curso presenta a los estudiantes el rol del cine como medio decomunic......,1800002232012026180000223218
2026,ARSB181L,中国語・地域研究 １,黄　斌,社学,秋学期,金４時限,教室未定,○授　業　概　要： 本講義は、中国語を一年半学習した学生を対象とします。テ......,1800002237012026180000223718
2026,ARSB181L,中国語・地域研究 ２,花井　みわ,社学,秋学期,水４時限,教室未定,１９４５年８月、日本の敗戦にともない満洲国は崩壊した。東北地域はソ連軍が軍......,1800002238012026180000223818
2026,ARSB181L,中国語・地域研究 ３,白　春岩,社学,秋学期,月４時限,教室未定,本科目は、初級中国語を一年間学習した学生、またはそれと同等以上の語学力を持......,1800002239012026180000223918
2026,ARSB181L,中国語・地域研究 ４,韓　氷,社学,秋学期,金１時限,教室未定,「打工」という中国語は非正規の労働に従事するという意味であり、特に農村か......,1800002240012026180000224018
2026,ARSB281S,中国語・地域研究演習 ２,チン　ロ,社学,秋学期,金３時限,教室未定,2年間以上の中国語学習経験を有する学生、あるいはそれに相当する学力を有す......,1800002242012026180000224218
2026,LANF101L ARSV181L CMFC131L,フランス語・地域研究 １,マルティネル　ルイ　ソロ,社学,秋学期,月４時限,教室未定,Voyage au coeur de la francophonie* (histoire/organisation/communauté/soci......,1800002247012026180000224718
2026,LANF101L SOCX111L,フランス語・地域研究 ２,赤羽　悠,社学,秋学期,金３時限,教室未定,「地域研究入門２」から引き続き、Le MondeやL'Obsのような新聞・雑誌の記事を......,1800002248012026180000224818
2026,LANF101L GDRX101L GSSE101L,フランス語・地域研究 ３,梶谷　彩子,社学,秋学期,水４時限,教室未定,春学期「フランス語・地域研究入門3」に引き続き、『フランス、地方を巡る旅』......,1800002249012026180000224918
2026,LANF101L,フランス語・地域研究 ４,朝倉　三枝,社学,秋学期,火２時限,教室未定,世界遺産を中心にフランスの地方について学びながら、初級から中級への橋渡しを......,1800002250012026180000225018
2026,CMFC201S,フランス語・地域研究演習 ２,朝倉　三枝,社学,秋学期,火４時限,教室未定,各時代の流行やデザイナーの評伝、ブランドの歴史など、「モード」をテーマとす......,1800002252012026180000225218
2026,LAWG301L,企業活動と法実務 ２,尾家　康介,社学,秋学期,火４時限,教室未定,ニュースなどで企業に関する裁判や不祥事など、企業と法に関する話題を目にする......,1800002257012026180000225718
2026,GSSA101P SOCX121P,フィールドへの招待 １,周藤　真也／落合　基継／佐藤　洋一／早田　宰／益子　智之,社学,集中講義（秋学期）,無その他,教室未定,フィールドでの研究を目指す１，２年生向けに、フィールドに親しむことを目的と......,1800002258012026180000225818
2026,ENVE111P,イオン環境財団寄附講座　サスティナブルコミュニティ論,早田　宰／黒川　哲志／益子　智之／岡田　久典／中野　健太郎／永井　祐二,社学,秋学期,金５時限,教室未定,【注意】 ※科目登録期間中にWebサイト（https://www.aeontowa.jp/）に公開され......,1800002260012026180000226018
2026,GENX101L,総合知入門,早田　宰／山田　寛邦,社学,秋クォーター,01:無フルOD 02:無フルOD,教室未定,本講義では、総合知の概念、学び方、応用についてオンデマンドで学びます。知......,1800002263012026180000226318
2026,GSSA211L,社会科学特講（社会デザインの基礎理論） Ｂ,清水　健太,社学,秋学期,木３時限,教室未定,本講義で扱う社会デザイン＝「関係としての社会のデザイン」は、人と人との相互......,1800002268022026180000226818
2026,GENX201L,社会科学創造的探究：平和・国際協力コース,奥迫　元／香川　めぐみ／小山　淑子／利根川　佳子,社学,秋学期,木２時限,教室未定,平和・国際協力をめぐる研究・実践課題について、履修者が自ら問い(research qu......,1800002273012026180000227318
2026,GENX201L,社会科学創造的探究：多文化社会・共生コース,劉　傑／黒田　智／君塚　弘恭／佐藤　洋一／周藤　真也,社学,秋学期,木２時限,教室未定,人の移動・移住の拡大にともなって、われわれが生活している空間は伝統的な「フ......,1800002274012026180000227418
2026,GENX201L,社会科学創造的探究：サスティナビリティコース A,黒川　哲志／赤尾　健一／弦間　正彦／中橋　渉,社学,秋学期,水５時限,教室未定,サスティナビリティコースで学習する内容の概要を提示するとともに、中心となる......,1800002275012026180000227518
2026,GENX201L,社会科学創造的探究：コミュニティ・社会デザインコース,早田　宰／佐藤　洋一／落合　基継／益子　智之／山田　寛邦,社学,冬クォーター,01:金３時限 02:無フルOD,教室未定,本科目は、コミュニティ・社会デザインコースにおける中間の「登竜門」となる......,1800002276012026180000227618
2026,GENX201L,社会科学創造的探究：組織・社会イノベーションコース,北村　能寛／小山　淑子／鄭　有希／長谷川　信次／好川　透,社学,秋学期,木２時限,教室未定,本科目では国際経営、経営戦略、ファイナンス、組織行動論、国際関係論など複数......,1800002277012026180000227718
2026,,環境共生社会論,野津　喬,社学,秋学期,木４時限,教室未定,農山村に代表される地域社会は、脱炭素化をはじめとする環境面の課題解決のカギ......,1800002278012026180000227818
2026,ECNA261L,環境経済学 I,赤尾　健一,社学,秋学期,月３時限,教室未定,環境経済学はその思考方法の点で経済学に属していますが、環境問題が社会的な広......,1800002279012026180000227918
2026,MANX251L,アントレプレナーシップ １,軸屋　泰隆,社学,秋学期,金３時限,教室未定,【授業の概要及び目的】 本講義の目的は、スタートアップビジネスの起業及び、......,1800002282012026180000228218
2026,GSSA201L,社会イノベーション,小山　淑子,社学,秋学期,水３時限,教室未定,多岐にわたる社会問題を解決するため、革新的な発想・取組が求められて久しい。......,1800002284012026180000228418
2026,LITJ201L,日本文学 ２,山崎　薫,社学,秋学期,月２時限,教室未定,本授業では、文学と歌謡とのかかわりに注目しながら、近世（江戸期）から近現代......,1800002285012026180000228518
2026,LITJ221L,日本文化研究,山崎　薫,社学,秋学期,水２時限,教室未定,本授業では、『源氏物語』の研究と享受の歴史について講義する。 「この小説の......,1800002286012026180000228618
2026,,ゼミナールI（政治過程論／秋学期）,安中　進,社学,秋学期,火４時限,教室未定,本ゼミナールは、政治過程論を主な内容としているが、計量的な手法を主に用いて......,1800002289012026180000228918
2026,,ゼミナールII（政治過程論／秋学期）,安中　進,社学,秋学期,火５時限,教室未定,本ゼミナールは、政治過程論を主な内容としているが、計量的な手法を主に用いて......,1800002291012026180000229118
2026,,ゼミナールIII（政治過程論／秋学期）,安中　進,社学,秋学期,火５時限,教室未定,本ゼミナールは、政治過程論を主な内容としているが、計量的な手法を主に用いて......,1800002293012026180000229318
2026,LITJ281S,ゼミナールI（日本文学研究／秋学期）,山崎　薫,社学,秋学期,火３時限,教室未定,平安期日本文学を代表する作品であり、現代においては「世界文学」としても取り......,1800002294012026180000229418
2026,LITJ381S,ゼミナールII（日本文学研究／秋学期）,山崎　薫,社学,秋学期,火４時限,教室未定,卒業論文の執筆を見据えて、個人（場合によってはグループ）で研究テーマを定め......,1800002296012026180000229618
2026,LITJ481S,ゼミナールIII（日本文学研究／秋学期）,山崎　薫,社学,秋学期,火４時限,教室未定,卒業論文の執筆を見据えて、個人（場合によってはグループ）で研究テーマを定め......,1800002298012026180000229818
2026,MANX351L,ベンチャービジネス論 II,足代　訓史,社学,秋学期,金２時限,教室未定,本講義では、ベンチャービジネスに関して、起業や事業創造の観点から紹介します......,1800002302012026180000230218
2026,CMFC281L,Exploring Japanese Cultures through Film 2,花光　里香,社学,秋学期,金３時限,教室未定,日本文化について、映画を通して英語で学ぶ授業である。日本文化を映画を軸にし......,1800002304012026180000230418
2026,,Diversity in Modern Japan 2,長谷川　和美,社学,秋学期,月３時限,教室未定,This is a colloquium on modern Japanese history. We will examine the histo......,1800002314012026180000231418
2026,,Ethnicity and Gender in Global Issues 2,長谷川　和美,社学,秋学期,月４時限,教室未定,"This course not only introduces the students to the basic concepts, theori......",1800002316012026180000231618
2026,AGCS201P,JA共済寄附講座　SDGs未来都市に学ぶ ２,早田　宰／益子　智之／加藤　基樹／神林　邦明,社学,秋学期,月３時限,教室未定,・本講座はJA共済連（全国共済農業協同組合連合会）の寄附講座で、全学部の学生......,1800002322012026180000232218
2026,HISA141L,日本近代政治史 ２,星原　大輔,社学,秋学期,月２時限,教室未定,明治時代後期から戦後史までを、主たるテーマとして言及する。 一回の講義につ......,1800002324012026180000232418
2026,HISA131L HISA141L,日本史概論 ２,黒田　智,社学,秋学期,火２時限,教室未定,中学生・高校生だったかつてのきみは、学校の教室で社会や日本史の授業を受け......,1800002326012026180000232618
2026,STSX161L,グローバルラーニング（科学技術と社会技術） Ｂ,中山　敬太,社学,秋学期,木２時限,教室未定,本授業は、「科学技術と社会技術」というテーマについて、多角的な視点(トピッ......,1800002327022026180000232718
2026,GSSA111L,グローバルラーニング（地球社会と未来政策） Ｂ,中山　敬太,社学,秋学期,金３時限,教室未定,本講義は、日本を含め国際社会で社会問題化している地球規模課題に対して、話題......,1800002328022026180000232818
2026,LAWG201L,社会科学特講（リスクと不確実性の法政策学） Ｂ,中山　敬太,社学,秋学期,金４時限,教室未定,本講義では、具体的に公害環境問題や先端科学技術の社会実装をめぐる諸問題を主......,1800002329022026180000232918
2026,MDAX201S,ゼミナールI（メディア社会学研究／秋学期）,佐藤　信吾,社学,秋学期,水２時限,教室未定,本ゼミナールでは、メディア論の基本的な文献を正確に読む力を身につけるとと......,1800002332012026180000233218
2026,MDAX301S,ゼミナールII（メディア社会学研究／秋学期）,佐藤　信吾,社学,秋学期,水４時限,教室未定,卒業論文を仕上げるために、本ゼミナールでは先端的なメディア論の文献を正確......,1800002334012026180000233418
2026,MDAX401S,ゼミナールIII（メディア社会学研究／秋学期）,佐藤　信吾,社学,秋学期,水４時限,教室未定,卒業論文を仕上げるために、本ゼミナールでは先端的なメディア論の文献を正確......,1800002336012026180000233618
2026,LAWH281S,ゼミナールI（Children and the Law／秋学期）,ローツ　マイア,社学,秋学期,水３時限,教室未定,In this seminar we will explore how the law treats children. Some examples......,1800002337012026180000233718
2026,LAWH381S,ゼミナールII（Children and the Law／秋学期）,ローツ　マイア,社学,秋学期,水４時限,教室未定,We will continue focusing on topics related to children and the law. We wi......,1800002339012026180000233918
2026,LAWH481S,ゼミナールIII（Children and the Law／秋学期）,ローツ　マイア,社学,秋学期,水４時限,教室未定,We will continue focusing on topics related to children and the law. We wi......,1800002341012026180000234118
2026,MDAX211L,メディアの社会学 ２,佐藤　信吾,社学,秋学期,火１時限,教室未定,新聞が普及した19世紀末から、プラットフォームやソーシャルメディア全盛期の......,1800002343012026180000234318
2026,SOCX111L,記憶の社会学,佐藤　信吾,社学,秋学期,火２時限,教室未定,「記憶」を研究すると聞くと、多くの人が実験室での脳波や心理の計測をイメー......,1800002344012026180000234418
2026,,ソーシャル・リサーチ（災害と公害） II,吉田　耕平,社学,夏秋期,水３時限,教室未定,本科目では、災害や公害が地域社会や人々の暮らしにどのような影響を与える......,1800002348012026180000234818
2026,HISB111L,グローバルラーニング（東アジア史） Ｂ,矢野　真太郎,社学,秋学期,火２時限,教室未定,東アジアの歴史を通して、現代社会にも通ずる普遍的な諸問題を考えていく授業......,1800002349022026180000234918
2026,HISB111L,グローバルラーニング（東アジア歴史認識） Ｂ,矢野　真太郎,社学,秋学期,金２時限,教室未定,近代日本による戦争および植民地支配に対する歴史認識は、現在でもしばしば外......,1800002350022026180000235018
2026,HISA241L,社会科学特講（近代日本外交史） Ｂ,矢野　真太郎,社学,秋学期,火４時限,教室未定,幕末から戦後に至るまでの日本外交を学びます。明治維新以降、日本は急速に近代......,1800002351022026180000235118
2026,CMFE161L,グローバルラーニング（メディアとしての声） B,堀内　彩虹,社学,秋学期,水２時限,教室未定,人間の声は、文字と並んで言語を伝える媒体であるだけでなく、個人を特定する情......,1800002352022026180000235218
2026,PHLW141L,グローバルラーニング（コミュニケーションにおける声と身体） B,堀内　彩虹,社学,秋学期,金２時限,教室未定,他者の声を聴く経験は、聴覚の働きだけではなく、身体の複雑な関与によって成り......,1800002353022026180000235318
2026,PHLW251L,社会科学特講（音声の美学） B,堀内　彩虹,社学,秋学期,水３時限,教室未定,美学というと芸術作品や美しいものを対象とする学問ととらえられがちだが、私た......,1800002354022026180000235418
2026,CMFC181L,Anthropology of Japan,山本　まゆみ,社学,秋学期,金４時限,教室未定,【TAISI Course】 The aim of this course is two-fold: to introduce Japanese......,18G000000301202618G000000318
2026,ENVV101L,Monozukuri Culture in Japanese Society,重松　優,社学,秋学期,月３時限,教室未定,"【TAISI Course】 “Monozukuri” (literally ""making things"") is a key idea th......",18G000001201202618G000001218
2026,CMFC131L,Women in Modern Japan: Outside Encounters and Early Changes,ホートン　ウィリアム　ブラッドリー,社学,秋学期,土３時限,教室未定,【TAISI Course】 This course will examine the images and status of women f......,18G000001301202618G000001318
2026,CMFC131L,"Culture, Nation, and Modernity",小長谷　英代,社学,秋学期,火３時限,教室未定,"This course explores how ""culture,"" ""nation,"" and ""modernity"" have develop......",18G000002701202618G000002718
2026,CMFC131L,Japanese Patterns of Communication,花光　里香,社学,秋学期,水４時限,教室未定,【TAISI Course】 This class will be conducted in person. This course fo......,18G000003001202618G000003018
2026,GSSD101L,"Trans-Pacific Perspectives on Work, Culture, and Society",篠田　徹,社学,秋クォーター,01:土１時限 02:土２時限,教室未定,"Why Manufacting Matters? We are going to ask a question, why manufacturing......",18G000004301202618G000004318
2026,CMFC131L,On Identity: A Socio-political Analysis,山本　まゆみ,社学,秋学期,水４時限,教室未定,"【CJSP/TAISI Course】 During the last thirty years, issues of identity h......",18G000005401202618G000005418
2026,LAWG111L,Environmental Law in Japan,黒川　哲志,社学,秋学期,月３時限,教室未定,This course provides an overview of the rapidly developing field of domest......,18G000006201202618G000006218
2026,ECNA101L,Understanding the Japanese Economy: Macroeconomic Perspectives,弦間　正彦,社学,秋学期,無フルOD,教室未定,【TAISI Course】On-demand instructions are provided for this course. ......,18G000006301202618G000006318
2026,ECNE101L,Introduction to Economics,北村　能寛,社学,秋クォーター,01:月２時限 02:無フルOD,教室未定,This course is hybrid (on-demand + in-person). You should take each small ......,18G000009001202618G000009018
2026,INTA111L,Postwar Japan-US Relations,中林　美恵子,社学,秋学期,月５時限,教室未定,【TAISI Course】This course seeks to deepen our understanding of postwar r......,18G000009901202618G000009918
2026,SOCX171L,Contemporary Social Affairs 2,ヤン　マニュエル　ミナミ,社学,秋学期,火３時限,教室未定,【TAISI Course】 We all live and die in capitalist society. Capitalism ......,18G000010101202618G000010118
2026,GSSA101L,Introduction to Social Research A,安中　進,社学,秋学期,無フルOD,教室未定,This course provides essential knowledge for conducting research in the so......,18G000011601202618G000011618
2026,ANTP181L,Evolutionary Anthropology,中橋　渉,社学,秋学期,火４時限,教室未定,"【TAISI Course】 In this course, students learn physical anthropology and ......",18G000011801202618G000011818
2026,GSSG101L,Social Business,下田　恭美,社学,秋学期,火５時限,教室未定,"We face various problems, such as poverty, inequality, discrimination, cli......",18G000014701202618G000014718
2026,GSSG101L,Theories of Social Business,下田　恭美,社学,秋学期,水４時限,教室未定,This course aims to develop students' knowledge about theories and ideas ......,18G000014901202618G000014918
2026,GSSG101P,Social Business Practicum,下田　恭美,社学,秋学期,水３時限,教室未定,"In recent decades, it has been recognised that the business approach is ef......",18G000015001202618G000015018
2026,BSPX101S,Freshman Seminar (Fall) Ａ,下田　恭美,社学,秋学期,火４時限,教室未定,"This course helps students develop basic academic skills, such as reading ......",18G000015201202618G000015218
2026,BSPX101S,Freshman Seminar (Fall) Ｂ,下田　恭美,社学,秋学期,火３時限,教室未定,"This course helps students develop basic academic skills, such as reading ......",18G000015202202618G000015218
2026,INTB231L,Education and Development,利根川　佳子,社学,冬クォーター,01:火２時限 02:火３時限,教室未定,【TAISI Course】 Education is often perceived to have a strong impact o......,18G000015401202618G000015418
2026,BSPX201S,Sophomore Seminar (Fall) Ａ,香川　めぐみ,社学,秋学期,月３時限,教室未定,The learning objectives of this seminar are: 1) to understand sociologic......,18G000015601202618G000015618
2026,BSPX201S,Sophomore Seminar (Fall) Ｂ,香川　めぐみ,社学,秋学期,月４時限,教室未定,The learning objectives of this seminarare: 1) to understand sociological ......,18G000015602202618G000015618
2026,ECNA121L,International Finance,北村　能寛,社学,冬クォーター,01:月２時限 02:無フルOD,教室未定,This course is a hybrid (in-person and on-demand). This lecture will pro......,18G000017901202618G000017918
2026,ECNA211L,International Development,チェスノコバ　タチャナ,社学,秋学期,火３時限,教室未定,【CJSP/TAISI Course】 This is an introductory course in international dev......,18G000018501202618G000018518
2026,ARSA181L,Japan in the World ２: Japanese Interactions with Asia and the Non-West,ローズ　ミーガン　キャサリン,社学,秋学期,月５時限,教室未定,The autumn portion of this course will examine how Japan has been involved......,18G000018701202618G000018718
2026,ECNA111L,International Development Policy,チェスノコバ　タチャナ,社学,秋学期,木３時限,教室未定,【CJSP/TAISI Course】 The course focuses on microeconomic aspects of inte......,18G000018901202618G000018918
2026,MANX241L,Cross-Cultural Organizational Behavior,鄭　有希,社学,秋クォーター,01:水２時限 02:水３時限,教室未定,【TAISI Course】 In an age where organizations straddle and traverse nat......,18G000019201202618G000019218
2026,GSSC201P,Global Labor Governance 1,篠田　徹,社学,秋クォーター,01:火１時限 02:火２時限,教室未定,Change notice: We are going to study the so-called Lust Belt in the United......,18G000020501202618G000020518
2026,GSSC201P,The World of Cooperative Commonwealth 1,篠田　徹,社学,秋クォーター,01:木１時限 02:木２時限,教室未定,"We are going to learn Richmond (Indian, the US) social history which has b......",18G000020701202618G000020718
2026,GSSA221P,The World of Labor Film 1,篠田　徹,社学,秋クォーター,01:金１時限 02:金２時限,教室未定,【TAISI Course】 (Because we still have three months before this course be......,18G000020901202618G000020918
2026,GSSD101L,Development Studies,小山　淑子,社学,冬クォーター,01:金３時限 02:金４時限,教室未定,This course provides students with the opportunity to gain a solid underst......,18G000021101202618G000021118
2026,GSSA101P,Synthesis of Conflict Resolution and Social Innovation,小山　淑子,社学,冬クォーター,01:月３時限 02:月４時限,教室未定,This courseintroduces some key issues in contemporary conflict resolution ......,18G000021201202618G000021218
2026,INTB101L,Problem / Conflict Analysis and Resolution,香川　めぐみ,社学,秋学期,月２時限,教室未定,"* Please read the Remarks section beforeyou register, especially ""A Matrix......",18G000021301202618G000021318
2026,INTB121L,The Inside of Peacebuilding,香川　めぐみ,社学,秋学期,火２時限,教室未定,"* Please read the Remarks section before you register, especially ""A Matri......",18G000021401202618G000021418
2026,HISA121L HISA131L ARTH111L,Japanese Cultural History and the Historiography of Paintings,黒田　智,社学,秋学期,無フルOD,教室未定,"The historiography of paintings, which plays a role in the historiography,......",18G000021901202618G000021918
2026,MANX281L GSSC201L GSSD201L,Organizational Innovation １,好川　透,社学,秋学期,水２時限,教室未定,Drawing from multiple social science disciplines such as management (espec......,18G000022001202618G000022018
2026,MATX131L,Introduction to Mathematical Analysis １ (Linear Algebra),クヴァソフ　デミトリ,社学,秋クォーター,01:月２時限 02:金２時限,教室未定,This course deal with linear equations and linear transformations and thei......,18G000022301202618G000022318
2026,MATX131L,Introduction to Mathematical Analysis ２ (Calculus),野邊　厚,社学,冬クォーター,01:月２時限 02:金４時限,教室未定,The course provides the fundamentals of differential calculus of multivari......,18G000022401202618G000022418
2026,INTB181L,Conflict Transformation,香川　めぐみ,社学,秋学期,火４時限,教室未定,"* Please read the Remarks section beforeyou register, especially ""A Matri......",18G000022501202618G000022518
2026,CMFC181L,Modern Japanese Social and Cultural History,鈴木　貴宇,社学,秋学期,金３時限,教室未定,Since the development of modern Japanese society occurred at about the sam......,18G000023601202618G000023618
2026,MANX101L,Business Administration,小阪　玄次郎,社学,秋学期,火２時限,教室未定,This course introduces the fundamental concepts and analytical frameworks ......,18G000023701202618G000023718
2026,,Aging and Public Policies in Contemporary Japanese Society,晏　子,社学,秋学期,木２時限,教室未定,This course provides an overview of the major social challenges facing con......,18G000024101202618G000024118
2026,,Climate Change and Sustainable Development,カン　ジン,社学,秋学期,木４時限,教室未定,Climate change and sustainable development are critical global issues toda......,18G000024201202618G000024218
2026,LAWB111L,Family and Law I,ローツ　マイア,社学,秋学期,火５時限,教室未定,"In this course, we will examine the basic concepts and rules enshrined in ......",18G000024401202618G000024418
2026,GSSD101P,Global Lab 4: Field Inquiry (Vietnam – Adaptive Peace),早田　宰／グエン　ホアン　タン　ザイン,社学,集中講義（秋学期）,無その他,教室未定,This course constitutes the fieldwork component of the Global Lab program ......,18G000024801202618G000024818
2026,GSSD101L,"Global Lab 5: Synthesis, Analysis & Report",早田　宰／堀　芳枝／北村　能寛／山田　寛邦,社学,集中講義（秋学期）,無その他,教室未定,This course constitutes the final stage of the Global Lab program and aims......,18G000024901202618G000024918
